,name,xP,bps,creativity,ict_index,influence,opponent_team,threat,total_points,was_home
3983,Bertrand Traoré,0.0,0,0.0,0.0,0.0,1,0.0,0,0
3984,Sam Field,0.0,0,0.0,0.0,0.0,17,0.0,0,1
3985,Stefan Johansen,0.0,0,0.0,0.0,0.0,19,0.0,0,0
3986,Josh Benson,0.0,0,0.0,0.0,0.0,3,0.0,0,0
3988,William Smallbone,0.0,0,0.0,0.0,0.0,14,0.0,0,1
3989,Granit Xhaka,1.3,0,0.0,0.0,0.0,2,0.0,0,1
3992,Jacob Ramsey,-0.5,0,0.0,0.0,0.0,1,0.0,0,0
3994,Georginio Wijnaldum,1.8,14,3.7,1.4,9.8,12,0.0,2,0
3995,Adam Lallana,2.5,20,43.6,10.2,14.4,4,44.0,3,1
3997,Josh Onomah,0.0,0,0.0,0.0,0.0,19,0.0,0,0
3998,Pablo Hernández Domínguez,1.0,0,0.0,0.0,0.0,6,0.0,0,0
3999,Bukayo Saka,2.5,2,4.2,1.7,6.6,2,6.0,0,1
4000,Mohamed Salah,6.5,20,38.0,11.3,40.4,12,35.0,9,0
4003,Luke Freeman,0.0,0,0.0,0.0,0.0,5,0.0,0,0
4004,Jack Cork,0.0,0,0.0,0.0,0.0,3,0.0,0,0
4005,Harry Winks,1.2,0,0.0,0.0,0.0,18,0.0,0,0
4008,Johann Berg Gudmundsson,0.6,0,0.0,0.0,0.0,3,0.0,0,0
4009,Manuel Lanzini,2.3,2,1.2,0.8,6.4,8,0.0,1,1
4010,Tanguy Ndombele,3.5,11,43.2,5.3,7.8,18,2.0,3,0
4012,Willian Borges Da Silva,2.3,11,19.2,3.4,2.6,2,12.0,2,1
4017,Rekeem Harper,-1.0,0,0.0,0.0,0.0,17,0.0,0,1
4022,Jarrod Bowen,2.7,7,16.3,4.2,1.8,8,24.0,3,1
4024,Cole Palmer,0.0,0,0.0,0.0,0.0,11,0.0,0,1
4027,Matthew Longstaff,0.2,3,1.0,0.3,1.8,16,0.0,1,0
4028,Meritan Shabani,0.0,0,0.0,0.0,0.0,9,0.0,0,0
4030,Jordan Stevens,0.0,0,0.0,0.0,0.0,6,0.0,0,0
4036,Declan Rice,2.5,15,4.0,2.4,19.6,8,0.0,3,1
4037,Emile Smith Rowe,0.5,0,0.0,0.0,0.0,2,0.0,0,1
4039,Abdoulaye Doucouré,1.2,8,4.8,3.8,10.0,13,23.0,1,1
4041,Owen Otasowie,0.0,0,0.0,0.0,0.0,9,0.0,0,0
4043,Adam Forshaw,0.0,0,0.0,0.0,0.0,6,0.0,0,0
4044,Jacob Murphy,3.0,1,2.2,1.1,1.2,16,8.0,2,0
4048,Davy Pröpper,0.0,0,0.0,0.0,0.0,4,0.0,0,1
4049,Thomas Partey,2.0,6,2.0,2.7,6.8,2,18.0,1,1
4050,Pablo Fornals,4.7,6,2.3,1.2,0.2,8,9.0,3,1
4053,Jayson Molumby,0.0,0,0.0,0.0,0.0,4,0.0,0,1
4054,Mateo Kovacic,1.7,21,15.7,5.5,26.2,15,13.0,5,1
4055,Takumi Minamino,0.2,0,0.0,0.0,0.0,12,0.0,0,0
4057,Sofiane Boufal,0.0,0,0.0,0.0,0.0,14,0.0,0,1
4059,Isaac Hayden,0.5,0,0.0,0.0,0.0,16,0.0,0,0
4061,Mateusz Klich,3.2,21,53.4,8.6,30.6,6,2.0,4,0
4065,Brandon Pierrick,0.0,0,0.0,0.0,0.0,10,0.0,0,1
4067,John Lundstram,1.0,12,3.9,3.8,16.8,5,17.0,2,0
4068,Mohamed Naser El Sayed Elneny,1.7,12,13.6,2.5,10.6,2,1.0,2,1
4069,Nampalys Mendy,2.8,20,5.9,1.7,10.8,20,0.0,3,1
4070,John Fleck,0.0,0,0.0,0.0,0.0,5,0.0,0,0
4073,Reiss Nelson,0.4,0,0.0,0.0,0.0,2,0.0,0,1
4075,Wilfred Ndidi,0.0,0,0.0,0.0,0.0,20,0.0,0,1
4079,Ashley Westwood,2.2,11,2.1,1.5,11.0,3,2.0,3,0
4081,Bernard Anício Caldeira Duarte,2.2,28,30.4,9.6,45.6,13,20.0,8,1
4085,Rúben Diogo da Silva Neves,2.0,15,13.8,4.9,18.8,9,16.0,1,0
4089,Gareth Bale,4.2,8,17.7,4.7,5.0,18,24.0,3,0
4091,Ross Barkley,5.0,28,80.7,19.4,34.6,1,79.0,7,0
4092,Paul Pogba,1.2,0,0.8,0.1,0.0,7,2.0,1,0
4093,Harry Wilson,0.0,0,0.0,0.0,0.0,12,0.0,0,0
4095,Nathan Tella,0.2,0,0.0,0.0,0.0,14,0.0,0,1
4097,Jorge Luiz Frello Filho,3.0,3,0.5,0.3,2.4,15,0.0,1,1
4098,Fabian Delph,0.0,0,0.0,0.0,0.0,13,0.0,0,1
4103,Bruno André Cavaco Jordao,0.0,0,0.0,0.0,0.0,9,0.0,0,0
4104,Henri Lansbury,0.0,0,0.0,0.0,0.0,1,0.0,0,0
4105,Mahmoud Ahmed Ibrahim Hassan,2.0,6,3.3,6.5,22.6,1,39.0,3,0
4106,Ruben Loftus-Cheek,0.7,-1,0.1,2.0,0.2,19,20.0,0,0
4108,Mario Lemina,0.2,0,0.0,0.0,0.0,19,0.0,0,0
4109,Heung-Min Son,8.2,8,23.3,8.2,15.4,18,43.0,3,0
4123,Sean Longstaff,1.0,0,15.5,3.1,0.0,16,17.0,1,0
4126,Alex Iwobi,1.8,4,16.5,2.6,7.0,13,2.0,1,1
4129,Ademola Lookman,3.0,2,15.4,5.7,13.6,19,28.0,0,0
4130,Raphael Dias Belloli,0.6,5,2.1,0.9,4.2,6,3.0,1,0
4131,Allan Marques Loureiro,1.2,15,2.5,2.4,21.2,13,0.0,1,1
4133,Christian Atsu,0.0,0,0.0,0.0,0.0,16,0.0,0,0
4134,Matteo Guendouzi,0.0,0,0.0,0.0,0.0,2,0.0,0,1
4135,Erik Lamela,0.0,0,0.0,0.0,0.0,18,0.0,0,0
4136,Allan Saint-Maximin,2.5,6,6.4,1.6,9.8,16,0.0,2,0
4138,Gedson Carvalho Fernandes,1.0,0,0.0,0.0,0.0,18,0.0,0,0
4139,Lucas Rodrigues Moura da Silva,1.8,4,0.8,0.6,5.4,18,0.0,1,0
4141,Miguel Almirón,1.8,0,1.1,0.6,4.6,16,0.0,2,0
4145,John McGinn,2.5,17,36.5,5.5,12.4,1,6.0,3,0
4150,Cheikhou Kouyaté,2.0,12,0.3,1.7,17.0,10,0.0,2,1
4152,Mason Mount,3.3,11,11.6,5.5,16.2,15,27.0,2,1
4155,James McArthur,0.8,5,1.3,1.2,8.8,10,2.0,2,1
4156,Leandro Trossard,1.8,0,0.0,0.0,0.0,4,0.0,0,1
4157,Diogo Jota,5.0,1,4.9,4.2,0.6,12,36.0,2,0
4159,Ben Osborn,0.5,3,11.5,1.8,6.2,5,0.0,1,0
4163,Rodrigo Hernandez,2.2,9,2.2,0.4,2.2,11,0.0,2,1
4164,Robert Snodgrass,0.7,0,0.0,0.0,0.0,8,0.0,0,1
4166,Steven Bergwijn,1.8,0,0.0,0.0,0.0,18,0.0,0,0
4178,Daniel Castelo Podence,3.8,3,21.4,2.7,3.4,9,2.0,1,0
4180,Lucas Torreira,0.0,0,0.0,0.0,0.0,2,0.0,0,1
4182,Matt Phillips,-0.2,3,0.3,0.5,2.4,17,2.0,1,1
4186,Xherdan Shaqiri,1.2,6,0.9,0.6,2.8,12,2.0,1,0
4188,Alexis Mac Allister,2.8,0,0.0,0.0,0.0,4,0.0,0,1
4198,Alex Oxlade-Chamberlain,0.0,0,0.0,0.0,0.0,12,0.0,0,0
4200,Moussa Sissoko,3.5,14,2.3,0.7,5.0,18,0.0,3,0
4206,Daniel James,0.5,0,0.0,0.0,0.0,7,0.0,0,0
4208,Marc Albrighton,1.0,8,15.7,2.8,12.0,20,0.0,1,1
4213,Conor Gallagher,1.0,6,1.8,3.0,7.6,17,21.0,2,1
4214,Dwight McNeil,2.5,14,26.6,4.2,14.4,3,1.0,3,0
4215,Kalvin Phillips,0.0,0,0.0,0.0,0.0,6,0.0,0,0
4217,Tom Cairney,3.5,18,49.5,7.4,16.2,19,8.0,2,0
4218,Grady Diangana,1.0,0,0.7,0.2,0.0,17,2.0,1,1
4219,Pascal Groß,2.8,17,54.3,13.0,22.0,4,54.0,3,1
4220,Pedro Lomba Neto,3.5,9,22.1,6.5,15.8,9,27.0,2,0
4221,Thiago Alcántara do Nascimento,0.1,0,0.0,0.0,0.0,12,0.0,0,0
4222,Tommy Doyle,0.0,0,0.0,0.0,0.0,11,0.0,0,1
4226,Jack Wilshere,0.0,0,0.0,0.0,0.0,8,0.0,0,1
4230,Adama Traoré,1.0,3,3.8,0.7,1.6,9,2.0,1,0
4231,Callum Hudson-Odoi,0.7,0,0.0,0.0,0.0,15,0.0,0,1
4237,Tom Davies,0.0,0,0.0,0.0,0.0,13,0.0,0,1
4241,Hamza Choudhury,0.2,0,0.0,0.0,0.0,20,0.0,0,1
4243,Tahith Chong,0.0,0,0.0,0.0,0.0,7,0.0,0,0
4249,Marvelous Nakamba,-0.5,0,0.0,0.0,0.0,1,0.0,0,0
4252,Matheus Pereira,0.5,0,0.0,0.0,0.0,17,0.0,0,1
4253,Oliver Skipp,0.0,0,0.0,0.0,0.0,18,0.0,0,0
4262,Saïd Benrahma,2.2,10,11.5,8.1,17.4,8,52.0,4,1
4263,Jean-Philippe Gbamin,0.0,0,0.0,0.0,0.0,13,0.0,0,1
4269,James Maddison,1.9,10,29.2,6.3,13.6,20,20.0,3,1
4270,Adrien Silva,0.0,0,0.0,0.0,0.0,20,0.0,0,1
4271,Aaron Mooy,0.0,0,0.0,0.0,0.0,4,0.0,0,1
4275,Jay-Roy Grot,0.0,0,0.0,0.0,0.0,6,0.0,0,0
4276,Demarai Gray,0.0,0,0.0,0.0,0.0,20,0.0,0,1
4278,James Milner,0.8,6,0.8,0.7,6.4,12,0.0,1,0
4280,Fabio Henrique Tavares,0.0,0,0.0,0.0,0.0,12,0.0,0,0
4281,Nathan Redmond,1.5,4,10.8,1.3,2.2,14,0.0,1,1
4282,André-Frank Zambo Anguissa,1.5,15,3.3,2.5,8.2,19,13.0,2,0
4286,Ian Carlo Poveda-Ocampo,0.5,0,0.0,0.0,0.0,6,0.0,0,0
4287,Mason Greenwood,0.5,0,0.0,0.0,0.0,7,0.0,0,0
4291,Andriy Yarmolenko,1.3,0,0.0,0.0,0.0,8,0.0,0,1
4294,Ilkay Gündogan,1.5,13,15.6,3.9,21.2,11,2.0,2,1
4302,Billy Gilmour,0.0,0,0.0,0.0,0.0,15,0.0,0,1
4303,Mesut Özil,0.0,0,0.0,0.0,0.0,2,0.0,0,1
4306,Eberechi Eze,3.8,46,28.2,10.5,67.0,10,10.0,13,1
4311,Filip Krovinovic,1.2,22,51.0,8.2,18.6,17,12.0,2,1
4312,Christian Pulisic,0.0,0,0.0,0.0,0.0,15,0.0,0,1
4313,André Filipe Tavares Gomes,0.5,0,0.0,0.0,0.0,13,0.0,0,1
4315,João Filipe Iria Santos Moutinho,1.0,0,0.0,0.0,0.0,9,0.0,0,0
4317,Anthony Knockaert,0.0,0,0.0,0.0,0.0,19,0.0,0,0
4318,Kevin McDonald,0.0,0,0.0,0.0,0.0,19,0.0,0,0
4322,Leander Dendoncker,2.2,4,11.8,2.3,5.4,9,6.0,1,0
4325,Alireza Jahanbakhsh,0.1,5,1.3,0.3,2.0,4,0.0,1,1
4326,Josh Brownhill,2.2,18,2.1,1.0,7.6,3,0.0,3,0
4327,Matty James,0.0,0,0.0,0.0,0.0,20,0.0,0,1
4331,Romaine Sawyers,-0.8,0,0.0,0.0,0.0,17,0.0,0,1
4332,José Izquierdo,0.0,0,0.0,0.0,0.0,4,0.0,0,1
4333,Harvey Barnes,3.5,2,0.8,1.8,0.0,20,18.0,1,1
4334,Daniel Ceballos Fernández,1.7,4,2.2,1.2,8.4,2,1.0,1,1
4335,Marcus Rashford,6.0,11,47.1,10.9,29.8,7,32.0,5,0
4336,Theo Walcott,4.0,12,17.7,6.4,19.4,14,27.0,6,1
4341,Moussa Djenepo,0.8,12,12.0,5.6,18.4,14,26.0,3,1
4342,Andreas Pereira,0.0,0,0.0,0.0,0.0,7,0.0,0,0
4345,Anwar El Ghazi,-0.3,2,0.3,0.2,1.2,1,0.0,1,0
4350,Andros Townsend,2.0,5,3.1,3.0,12.2,10,15.0,2,1
4352,N'Golo Kanté,3.7,27,14.9,4.9,34.4,15,0.0,5,1
4357,Tyler Roberts,0.5,3,1.4,0.4,0.6,6,2.0,1,0
4358,Scott McTominay,2.2,12,15.9,2.9,13.4,7,0.0,2,0
4360,Ferran Torres,1.2,5,0.9,0.2,0.0,11,2.0,2,1
4364,Rolando Aarons,0.0,0,0.0,0.0,0.0,16,0.0,0,0
4365,Pierre-Emile Højbjerg,3.5,11,3.7,2.8,24.6,18,0.0,3,0
4369,Pierre-Emerick Aubameyang,4.0,7,28.3,4.2,6.0,2,8.0,2,1
4371,Jack Grealish,5.7,25,25.8,13.7,24.6,1,87.0,6,0
4372,Frederico Rodrigues de Paula Santos,1.8,14,27.5,4.0,12.0,7,0.0,1,0
4373,Douglas Luiz Soares de Paulo,2.5,11,27.3,3.6,8.4,1,0.0,3,0
4374,Neeskens Kebano,-0.5,0,0.0,0.0,0.0,19,0.0,0,0
4376,Oriol Romeu Vidal,2.0,17,38.1,7.9,26.2,14,15.0,2,1
4377,Mateusz Bogusz,0.0,0,0.0,0.0,0.0,6,0.0,0,0
4382,Harvey Elliott,0.0,0,0.0,0.0,0.0,12,0.0,0,0
4383,Nemanja Matic,0.5,0,0.0,0.0,0.0,7,0.0,0,0
4389,Kai Havertz,0.0,0,0.0,0.0,0.0,15,0.0,0,1
4391,Dale Stephens,0.2,0,0.0,0.0,0.0,3,0.0,0,0
4394,Kamil Grosicki,-1.0,0,0.0,0.0,0.0,17,0.0,0,1
4398,James Ward-Prowse,8.2,13,36.3,5.6,19.8,14,0.0,3,1
4401,Stuart Armstrong,4.5,31,12.6,8.4,47.8,14,24.0,10,1
4402,Jamie Shackleton,1.0,0,0.0,0.0,0.0,6,0.0,0,0
4403,Ayoze Pérez,0.2,0,0.0,0.0,0.0,20,0.0,0,1
4405,James McCarthy,0.2,3,0.4,0.5,4.8,10,0.0,1,1
4408,Conor Hourihane,-0.5,0,0.0,0.0,0.0,1,0.0,0,0
4410,Yves Bissouma,1.8,7,3.8,2.7,14.2,4,9.0,2,1
4414,Tomas Soucek,4.0,30,11.3,9.4,55.8,8,27.0,9,1
4416,Joseph Willock,0.5,0,0.0,0.0,0.0,2,0.0,0,1
4420,Morgan Gibbs-White,0.0,0,0.0,0.0,0.0,9,0.0,0,0
4421,Jack Harrison,3.2,8,21.2,4.2,12.2,6,9.0,2,0
4423,Sander Berge,3.3,20,12.8,3.9,20.6,5,6.0,4,0
4426,Donny van de Beek,0.5,0,0.0,0.0,0.0,7,0.0,0,0
4429,Giovani Lo Celso,1.8,3,1.9,1.3,3.4,18,8.0,1,0
4434,Bamidele Alli,1.0,0,0.0,0.0,0.0,18,0.0,0,0
4437,Jairo Riedewald,3.8,6,1.2,1.1,9.6,10,0.0,2,1
4442,Adrián Bernabé,0.0,0,0.0,0.0,0.0,11,0.0,0,1
4443,Naby Keita,0.0,0,0.0,0.0,0.0,12,0.0,0,0
4445,Max Meyer,0.0,0,0.0,0.0,0.0,10,0.0,0,1
4446,Hakim Ziyech,7.3,39,81.8,15.2,47.2,15,23.0,11,1
4448,Kyle Edwards,-0.5,1,0.8,0.1,0.2,17,0.0,1,1
4450,Ibrahima Diallo,0.3,4,0.0,0.1,1.0,20,0.0,1,0
4451,Felipe Anderson Pereira Gomes,0.0,0,0.0,0.0,0.0,15,0.0,0,0
4452,Raheem Sterling,1.7,2,11.0,1.8,0.0,17,7.0,1,0
4453,Juan Mata,3.7,19,17.9,2.6,2.2,18,6.0,6,1
4455,Oliver Norwood,1.7,12,3.3,1.5,12.0,19,0.0,2,1
4457,Wilfried Zaha,2.5,0,0.0,0.0,0.0,4,0.0,0,0
4459,Ryan Fraser,0.0,0,0.0,0.0,0.0,5,0.0,0,1
4461,Cengiz Ünder,1.2,3,6.1,1.8,3.6,11,8.0,1,0
4462,Hélder Wander Sousa de Azevedo e Costa,-0.2,0,0.0,0.0,0.0,1,0.0,0,1
4463,Jean Michaël Seri,0.0,0,0.0,0.0,0.0,7,0.0,0,1
4470,Dennis Praet,2.5,7,12.7,2.8,10.8,11,4.0,1,0
4478,Mark Noble,0.2,2,0.3,0.0,0.0,15,0.0,1,0
4479,Bernardo Mota Veiga de Carvalho e Silva,2.5,9,4.9,1.7,1.6,17,10.0,2,0
4480,Jordan Henderson,0.0,0,0.0,0.0,0.0,9,0.0,0,1
4481,Curtis Jones,2.2,8,24.6,5.5,11.8,9,19.0,3,1
4484,Matt Ritchie,-0.2,0,0.0,0.0,0.0,5,0.0,0,1
4492,Ivan Ricardo Neves Abreu Cavaleiro,0.2,1,15.7,6.7,11.4,7,40.0,0,1
4494,Jesse Lingard,0.0,0,0.0,0.0,0.0,18,0.0,0,1
4495,Robbie Brady,0.5,3,0.1,0.0,0.0,6,0.0,1,1
4500,Jeff Hendrick,0.8,0,0.0,0.0,0.0,5,0.0,0,1
4504,Mace Goodridge,-0.5,0,0.0,0.0,0.0,6,0.0,0,1
4505,Youri Tielemans,6.2,12,5.9,3.8,23.4,11,9.0,2,0
4506,Oliver Burke,0.0,0,0.0,0.0,0.0,19,0.0,0,1
4507,Bruno Miguel Borges Fernandes,11.0,44,86.5,20.1,58.0,18,56.0,11,1
4509,Jack Jenkins,-0.5,0,0.0,0.0,0.0,1,0.0,0,1
4512,Anthony Gordon,0.5,0,0.0,0.0,0.0,8,0.0,0,0
4518,Kevin De Bruyne,4.2,17,51.8,15.6,12.8,17,91.0,2,0
4519,Gylfi Sigurdsson,2.2,1,1.0,0.1,0.0,8,0.0,1,0
4524,Phil Foden,1.2,3,0.9,0.4,2.8,17,0.0,1,0
4525,James Garner,0.0,0,0.0,0.0,0.0,18,0.0,0,1
4526,Riyad Mahrez,2.2,7,43.5,7.8,9.0,17,25.0,2,0
4528,Jake Livermore,-0.2,0,0.0,0.0,0.0,13,0.0,0,0
4531,Harrison Reed,0.8,13,18.5,3.3,13.0,7,1.0,2,1
4535,Jeffrey Schlupp,1.8,2,1.3,0.5,1.4,4,2.0,1,0
4537,James Rodríguez,1.8,19,15.0,5.8,13.8,8,29.0,2,0
4540,Aboubakar Kamara,0.0,0,0.0,0.0,0.0,7,0.0,0,1
4543,Vitor Ferreira,0.3,3,0.6,0.1,0.2,16,0.0,1,1
4548,Gabriel Teodoro Martinelli Silva,0.0,0,0.0,0.0,0.0,10,0.0,0,0
4550,Jonjo Shelvey,-0.2,0,0.0,0.0,0.0,5,0.0,0,1
4555,José Ignacio Peleteiro Romallo,0.0,0,0.0,0.0,0.0,3,0.0,0,1
4557,Jonathan Leko,0.0,0,0.0,0.0,0.0,13,0.0,0,0
4558,Solomon March,3.5,31,1.8,7.2,49.4,2,21.0,9,0
4565,Luka Milivojevic,0.0,0,0.0,0.0,0.0,4,0.0,0,0
4572,Steven Alzate,0.2,0,0.0,0.0,0.0,2,0.0,0,0
4573,Sadio Mané,3.8,-2,13.1,11.6,10.8,9,92.0,3,1
4577,Josh Sims,0.0,0,0.0,0.0,0.0,20,0.0,0,0
4578,Facundo Pellistri,1.0,0,0.0,0.0,0.0,18,0.0,0,1
4582,Nicolas Pépé,0.2,-8,16.0,1.6,0.0,10,1.0,-2,0
4583,Bertrand Traoré,2.0,21,38.2,7.0,22.4,3,9.0,5,1
4584,Sam Field,0.0,0,0.0,0.0,0.0,13,0.0,0,0
4585,Stefan Johansen,0.0,0,0.0,0.0,0.0,7,0.0,0,1
4586,Josh Benson,-0.5,0,0.0,0.0,0.0,6,0.0,0,1
4588,William Smallbone,0.0,0,0.0,0.0,0.0,20,0.0,0,0
4589,Granit Xhaka,1.5,10,0.7,1.3,10.8,10,1.0,3,0
4592,Jacob Ramsey,0.0,0,0.0,0.0,0.0,3,0.0,0,1
4594,Georginio Wijnaldum,2.8,10,2.0,0.9,6.8,9,0.0,3,1
4595,Adam Lallana,3.0,18,11.1,3.6,18.8,2,6.0,4,0
4597,Josh Onomah,0.0,0,0.0,0.0,0.0,7,0.0,0,1
4598,Pablo Hernández Domínguez,0.0,0,0.0,0.0,0.0,1,0.0,0,1
4599,Bukayo Saka,1.8,4,20.3,5.6,12.6,10,23.0,1,0
4600,Mohamed Salah,0.0,0,0.0,0.0,0.0,9,0.0,0,1
4603,Luke Freeman,0.0,0,0.0,0.0,0.0,19,0.0,0,1
4604,Jack Cork,0.0,0,0.0,0.0,0.0,6,0.0,0,1
4605,Harry Winks,-0.4,0,0.0,0.0,0.0,12,0.0,0,1
4608,Johann Berg Gudmundsson,0.5,8,12.1,1.5,0.0,6,3.0,3,1
4609,Manuel Lanzini,1.0,2,0.8,0.4,1.2,15,2.0,1,0
4610,Tanguy Ndombele,2.0,23,14.0,4.0,22.2,12,4.0,6,1
4612,Willian Borges Da Silva,2.5,4,1.7,1.2,6.4,10,4.0,1,0
4617,Rekeem Harper,-1.0,0,0.0,0.0,0.0,13,0.0,0,0
4622,Jarrod Bowen,2.7,9,41.1,13.0,11.2,15,78.0,3,0
4624,Cole Palmer,0.5,0,0.0,0.0,0.0,17,0.0,0,0
4627,Matthew Longstaff,-0.2,0,0.0,0.0,0.0,5,0.0,0,1
4628,Meritan Shabani,0.0,0,0.0,0.0,0.0,16,0.0,0,1
4630,Jordan Stevens,0.0,0,0.0,0.0,0.0,1,0.0,0,1
4636,Declan Rice,2.3,14,25.6,6.8,11.0,15,31.0,3,0
4637,Emile Smith Rowe,0.5,0,0.0,0.0,0.0,10,0.0,0,0
4639,Abdoulaye Doucouré,4.2,43,14.4,10.2,54.2,8,33.0,9,0
4641,Owen Otasowie,0.0,0,0.0,0.0,0.0,16,0.0,0,1
4643,Adam Forshaw,0.0,0,0.0,0.0,0.0,1,0.0,0,1
4644,Jacob Murphy,0.8,2,11.7,5.7,15.6,5,30.0,1,1
4648,Davy Pröpper,0.0,0,0.0,0.0,0.0,2,0.0,0,0
4649,Thomas Partey,0.0,0,0.0,0.0,0.0,10,0.0,0,0
4650,Pablo Fornals,6.3,14,19.1,3.8,8.4,15,10.0,6,0
4653,Jayson Molumby,0.2,3,0.0,0.0,0.0,2,0.0,1,0
4654,Mateo Kovacic,3.2,21,46.4,7.3,14.6,14,12.0,3,0
4655,Takumi Minamino,0.8,2,0.0,1.9,2.0,9,17.0,1,1
4657,Sofiane Boufal,0.0,0,0.0,0.0,0.0,20,0.0,0,0
4659,Isaac Hayden,0.2,6,12.3,1.4,2.0,5,0.0,1,1
4661,Mateusz Klich,2.5,10,36.8,5.6,7.2,1,12.0,3,1
4665,Brandon Pierrick,0.5,0,0.0,0.0,0.0,4,0.0,0,0
4667,John Lundstram,1.3,4,2.2,2.1,1.0,19,18.0,1,1
4668,Mohamed Naser El Sayed Elneny,0.0,0,0.0,0.0,0.0,10,0.0,0,0
4669,Nampalys Mendy,1.5,8,3.5,0.6,2.0,11,0.0,1,0
4670,John Fleck,0.7,16,23.8,4.9,17.8,19,7.0,2,1
4673,Reiss Nelson,0.6,1,4.2,0.5,1.0,10,0.0,1,0
4675,Wilfred Ndidi,0.0,0,0.0,0.0,0.0,11,0.0,0,0
4679,Ashley Westwood,2.0,10,3.2,2.9,9.0,6,17.0,3,1
4681,Bernard Anício Caldeira Duarte,3.5,0,0.0,0.0,0.0,8,0.0,0,0
4685,Rúben Diogo da Silva Neves,1.7,11,11.8,2.3,11.2,16,0.0,1,1
4689,Gareth Bale,2.5,0,0.0,0.0,0.0,12,0.0,0,1
4691,Ross Barkley,3.3,3,0.0,0.0,0.0,3,0.0,1,1
4692,Paul Pogba,2.0,0,0.0,0.0,0.0,18,0.0,0,1
4693,Harry Wilson,0.0,0,0.0,0.0,0.0,9,0.0,0,1
4694,Leighton Clarkson,1.7,0,0.0,0.0,0.0,9,0.0,0,1
4696,Nathan Tella,0.0,0,0.0,0.0,0.0,20,0.0,0,0
4698,Jorge Luiz Frello Filho,1.2,0,0.0,0.0,0.0,14,0.0,0,0
4699,Fabian Delph,1.2,0,0.0,0.0,0.0,8,0.0,0,0
4704,Bruno André Cavaco Jordao,0.0,0,0.0,0.0,0.0,16,0.0,0,1
4705,Henri Lansbury,0.0,0,0.0,0.0,0.0,3,0.0,0,1
4706,Mahmoud Ahmed Ibrahim Hassan,2.3,-3,13.8,10.5,0.2,3,91.0,2,1
4707,Ruben Loftus-Cheek,1.5,22,13.2,6.8,36.0,7,19.0,6,1
4709,Mario Lemina,0.2,10,12.2,2.8,12.0,7,4.0,2,1
4710,Heung-Min Son,6.0,29,2.0,6.0,40.6,12,17.0,10,1
4724,Sean Longstaff,1.2,13,3.3,1.0,3.2,5,3.0,2,1
4727,Alex Iwobi,2.8,19,3.5,2.5,19.8,8,2.0,2,0
4730,Ademola Lookman,1.8,26,35.0,8.2,30.8,7,16.0,5,1
4731,Raphael Dias Belloli,0.8,10,21.2,5.5,6.0,1,28.0,3,1
4732,Allan Marques Loureiro,1.8,12,2.2,1.2,9.4,8,0.0,2,0
4734,Christian Atsu,0.0,0,0.0,0.0,0.0,5,0.0,0,1
4735,Matteo Guendouzi,0.0,0,0.0,0.0,0.0,10,0.0,0,0
4736,Erik Lamela,0.0,0,0.0,0.0,0.0,12,0.0,0,1
4737,Allan Saint-Maximin,1.8,5,11.8,1.9,3.0,5,4.0,2,1
4739,Gedson Carvalho Fernandes,-0.5,0,0.0,0.0,0.0,12,0.0,0,1
4740,Lucas Rodrigues Moura da Silva,0.3,2,1.1,0.4,3.2,12,0.0,1,1
4742,Miguel Almirón,1.5,3,11.6,3.4,5.2,5,17.0,1,1
4746,John McGinn,2.3,14,17.4,2.8,7.8,3,3.0,2,1
4751,Cheikhou Kouyaté,2.5,18,20.8,5.9,15.8,4,22.0,2,0
4753,Mason Mount,5.2,21,44.8,9.0,15.2,14,30.0,6,0
4756,James McArthur,1.8,9,25.9,4.7,10.2,4,11.0,2,0
4757,Leandro Trossard,0.6,0,0.0,0.0,0.0,2,0.0,0,0
4758,Diogo Jota,6.8,30,38.2,14.1,46.4,9,56.0,9,1
4760,Ben Osborn,0.7,0,0.0,0.0,0.0,19,0.0,0,1
4764,Rodrigo Hernandez,2.8,21,46.5,10.1,23.6,17,31.0,2,0
4765,Robert Snodgrass,0.0,0,0.0,0.0,0.0,15,0.0,0,0
4767,Steven Bergwijn,0.3,7,1.7,0.7,3.4,12,2.0,3,1
4779,Daniel Castelo Podence,3.7,4,14.2,7.8,10.2,16,54.0,2,1
4781,Lucas Torreira,0.0,0,0.0,0.0,0.0,10,0.0,0,0
4783,Matt Phillips,-0.2,0,0.0,0.0,0.0,13,0.0,0,0
4787,Xherdan Shaqiri,2.2,0,0.0,0.0,0.0,9,0.0,0,1
4789,Alexis Mac Allister,0.0,0,0.0,0.0,0.0,2,0.0,0,0
4799,Alex Oxlade-Chamberlain,0.0,0,0.0,0.0,0.0,9,0.0,0,1
4801,Moussa Sissoko,2.0,7,1.7,0.9,6.8,12,0.0,2,1
4807,Daniel James,1.0,0,0.0,0.0,0.0,18,0.0,0,1
4809,Marc Albrighton,1.2,13,11.7,3.5,19.6,11,4.0,2,0
4814,Conor Gallagher,0.5,16,48.9,7.4,23.2,13,2.0,1,0
4815,Dwight McNeil,2.0,8,27.0,5.7,6.0,6,24.0,3,1
4816,Kalvin Phillips,0.2,8,20.9,3.2,9.6,1,1.0,2,1
4818,Tom Cairney,2.5,20,14.8,4.6,21.4,7,10.0,4,1
4819,Grady Diangana,0.8,10,2.9,2.9,7.6,13,18.0,2,0
