,name,xP,bps,creativity,ict_index,influence,opponent_team,threat,total_points,was_home
3780,Jannik Vestergaard,6.8,27,0.1,7.3,55.4,2,17.0,7,0
3781,Martin Kelly,-0.5,0,0.0,0.0,0.0,20,0.0,0,0
3792,Frédéric Guilbert,0.0,0,0.0,0.0,0.0,16,0.0,0,1
3795,James Tomkins,-0.5,0,0.0,0.0,0.0,20,0.0,0,0
3796,Shkodran Mustafi,0.5,4,0.0,0.4,4.0,13,0.0,1,0
3797,Lucas Digne,0.0,0,0.0,0.0,0.0,14,0.0,0,0
3800,Andrew Robertson,3.2,11,10.2,2.9,8.6,19,10.0,2,1
3809,Ben Godfrey,1.2,0,0.0,0.0,0.0,14,0.0,0,0
3811,Mohammed Salisu,0.0,0,0.0,0.0,0.0,2,0.0,0,0
3812,Nicolás Otamendi,0.0,0,0.0,0.0,0.0,15,0.0,0,0
3818,Zeze Steven Sessegnon,0.0,0,0.0,0.0,0.0,18,0.0,0,1
3819,Michael Keane,3.8,13,1.2,3.0,20.8,14,8.0,1,0
3824,Aaron Cresswell,4.8,11,0.5,2.4,23.4,11,0.0,1,0
3825,Ryan Bertrand,3.8,6,11.4,1.7,3.2,2,2.0,2,0
3828,Romain Saïss,6.0,0,0.0,0.0,0.0,6,0.0,0,1
3832,Martín Montoya,0.0,0,0.0,0.0,0.0,17,0.0,0,0
3833,Rob Holding,0.0,26,0.7,1.7,16.6,13,0.0,5,0
3835,Jonjoe Kenny,1.2,11,6.6,2.4,9.0,14,8.0,2,0
3836,Calum Chambers,0.0,0,0.0,0.0,0.0,13,0.0,0,0
3838,Matt Doherty,2.5,9,2.0,1.8,14.4,3,2.0,2,1
3840,Phil Jagielka,-1.0,0,0.0,0.0,0.0,12,0.0,0,1
3847,Jonny Evans,1.5,0,0.0,0.0,0.0,10,0.0,0,0
3849,Ola Aina,5.0,33,1.3,5.2,43.8,18,7.0,15,1
3856,Lee Peltier,0.1,0,0.0,0.0,0.0,17,0.0,0,1
3860,Anthony Driscoll-Glennon,0.0,0,0.0,0.0,0.0,3,0.0,0,0
3865,Oskar Buur,0.0,0,0.0,0.0,0.0,9,0.0,0,0
3866,Kieran Tierney,3.3,16,27.6,5.6,18.0,2,10.0,1,1
3867,José Diogo Dalot Teixeira,0.0,0,0.0,0.0,0.0,7,0.0,0,0
3868,James Bree,0.0,0,0.0,0.0,0.0,1,0.0,0,0
3869,Branislav Ivanovic,1.2,0,0.0,0.0,0.0,17,0.0,0,1
3871,Max Lowe,0.3,2,1.4,2.3,14.2,5,7.0,0,0
3872,Brandon Williams,0.0,0,0.0,0.0,0.0,7,0.0,0,0
3875,Aymeric Laporte,2.2,9,1.2,1.1,10.2,11,0.0,1,1
3882,William Saliba,0.5,0,0.0,0.0,0.0,2,0.0,0,1
3883,Pascal Struijk,0.5,11,13.4,2.3,3.4,6,6.0,0,0
3885,Gary Cahill,0.5,0,0.0,0.0,0.0,10,0.0,0,1
3886,Joel Ward,0.0,0,0.0,0.0,0.0,10,0.0,0,1
3888,Toby Alderweireld,5.5,26,1.0,3.5,17.0,18,17.0,7,0
3889,Joe Bryan,-0.3,0,0.0,0.0,0.0,19,0.0,0,0
3893,Luke Ayling,1.8,14,3.6,3.7,23.4,6,10.0,0,0
3896,Neil Taylor,-0.5,0,0.0,0.0,0.0,1,0.0,0,0
3898,Tyrick Mitchell,0.0,0,0.0,0.0,0.0,10,0.0,0,1
3899,Neco Williams,0.0,0,0.0,0.0,0.0,12,0.0,0,0
3902,Ethan Ampadu,0.0,0,0.0,0.0,0.0,5,0.0,0,0
3903,Çaglar Söyüncü,0.0,0,0.0,0.0,0.0,20,0.0,0,1
3911,Craig Dawson,0.5,0,0.0,0.0,0.0,8,0.0,0,1
3913,Kyle Walker-Peters,4.0,32,2.4,3.6,15.4,14,18.0,9,1
3915,Rayan Ait Nouri,4.2,6,5.7,1.3,1.4,9,6.0,2,0
3916,Joel Matip,0.5,12,0.6,1.2,11.4,12,0.0,1,0
3920,Fernando Luiz Rosa,0.0,0,0.0,0.0,0.0,11,0.0,0,1
3921,Fabián Balbuena,4.3,24,1.9,2.8,18.8,8,7.0,6,1
3923,Eric Dier,4.5,25,0.3,2.6,23.2,18,2.0,6,0
3927,Trent Alexander-Arnold,1.8,6,8.3,3.5,8.6,12,18.0,2,0
3929,Niels Nkounkou,0.2,0,0.0,0.0,0.0,13,0.0,0,1
3930,Sokratis Papastathopoulos,0.0,0,0.0,0.0,0.0,2,0.0,0,1
3932,John Stones,0.0,0,0.0,0.0,0.0,11,0.0,0,1
3933,Jonathan Castro Otto,0.0,0,0.0,0.0,0.0,9,0.0,0,0
3934,Kelland Watts,0.0,0,0.0,0.0,0.0,16,0.0,0,0
3944,Tim Ream,0.3,0,0.0,0.0,0.0,19,0.0,0,0
3945,Reece James,4.7,13,22.3,5.4,16.2,15,15.0,2,1
3947,Davinson Sánchez,0.8,0,0.0,0.0,0.0,18,0.0,0,0
3951,Jamal Lewis,1.2,22,29.7,5.1,20.8,16,0.0,1,0
3952,Japhet Tanganga,0.8,0,0.0,0.0,0.0,18,0.0,0,0
3953,Patrick van Aanholt,1.5,21,11.8,6.6,16.2,10,38.0,5,1
3954,Jamaal Lascelles,1.2,14,0.2,2.1,16.4,16,4.0,1,0
3959,Issa Diop,0.5,0,0.4,0.4,3.8,8,0.0,0,1
3960,John Egan,0.5,6,0.2,1.8,17.6,5,0.0,-1,0
3962,Angelo Ogbonna,2.5,20,0.3,1.1,9.0,8,2.0,5,1
3963,Virgil van Dijk,0.0,0,0.0,0.0,0.0,12,0.0,0,0
3964,Darnell Furlong,2.0,16,19.6,7.9,16.2,17,43.0,2,1
3966,Victor Lindelöf,2.2,15,0.4,1.1,10.4,7,0.0,2,0
3967,Dara O'Shea,-0.5,10,10.7,2.8,13.0,17,4.0,2,1
3969,Yerry Mina,0.5,0,0.0,0.0,0.0,13,0.0,0,1
3970,Nathan Aké,1.2,0,0.0,0.0,0.0,11,0.0,0,1
3971,Nathaniel Phillips,0.7,0,0.0,0.0,0.0,12,0.0,0,0
3974,Jarrad Branthwaite,0.0,0,0.0,0.0,0.0,13,0.0,0,1
3975,Nathan Ferguson,0.0,0,0.0,0.0,0.0,10,0.0,0,1
3976,Javier Manquillo,0.0,0,0.0,0.0,0.0,16,0.0,0,0
3979,James Justin,4.0,21,15.5,2.4,6.0,20,2.0,6,1
3980,Antonio Rüdiger,0.5,0,0.0,0.0,0.0,15,0.0,0,1
3981,Konstantinos Tsimikas,0.0,0,0.0,0.0,0.0,12,0.0,0,0
3987,Wes Morgan,0.5,3,0.1,0.1,0.8,20,0.0,1,1
3990,Christian Fuchs,3.8,24,1.4,3.1,20.6,20,9.0,7,1
3991,Max Kilman,5.2,3,1.3,0.9,3.8,9,4.0,1,0
3996,Michael Hector,-0.5,0,0.0,0.0,0.0,19,0.0,0,0
4001,Axel Tuanzebe,0.2,2,0.3,0.7,7.0,7,0.0,1,0
4002,Conor Coady,4.0,14,0.3,1.7,16.8,9,0.0,2,0
4007,Fabian Schär,1.2,13,0.7,1.7,16.6,16,0.0,1,0
4011,Florian Lejeune,0.0,0,0.0,0.0,0.0,16,0.0,0,0
4013,Sergio Reguilón,3.4,25,17.8,7.7,31.0,18,28.0,6,0
4014,Cameron Carter-Vickers,0.0,0,0.0,0.0,0.0,18,0.0,0,0
4016,Marcos Rojo,0.0,0,0.0,0.0,0.0,7,0.0,0,0
4025,Jack O'Connell,0.0,0,0.0,0.0,0.0,5,0.0,0,0
4026,Pablo Marí,0.0,0,0.0,0.0,0.0,2,0.0,0,1
4029,Fikayo Tomori,0.5,0,0.0,0.0,0.0,15,0.0,0,1
4034,Kyle Walker,6.2,1,2.0,0.0,0.0,11,0.0,1,1
4038,Filip Benkovic,0.0,0,0.0,0.0,0.0,20,0.0,0,1
4040,Diego Llorente,0.0,0,0.0,0.0,0.0,6,0.0,0,0
4042,Antonee Robinson,2.5,9,7.3,2.5,18.0,19,0.0,2,0
4045,Joël Veltman,3.0,31,40.9,6.2,20.6,4,0.0,9,1
4046,Jayden Bogle,-0.5,0,0.0,0.0,0.0,5,0.0,0,0
4047,Kenny Tete,0.0,0,0.0,0.0,0.0,19,0.0,0,0
4051,Adam Webster,2.5,20,1.4,0.8,2.8,4,4.0,6,1
4052,Shane Duffy,0.0,0,0.0,0.0,0.0,4,0.0,0,1
4056,Kevin Long,2.0,0,0.0,0.0,0.0,3,0.0,0,0
4058,Danny Rose,0.0,0,0.0,0.0,0.0,18,0.0,0,0
4060,Alex Nicolao Telles,0.0,0,0.0,0.0,0.0,7,0.0,0,0
4063,Jack Robinson,0.7,0,0.0,0.0,0.0,5,0.0,0,0
4064,Seamus Coleman,0.5,16,15.8,4.5,19.6,13,10.0,1,1
4066,Oluwasemilogo Adesewo Ibidapo Ajayi,0.2,16,1.2,3.6,33.0,17,2.0,2,1
4072,Erik Pieters,0.0,0,0.0,0.0,0.0,3,0.0,0,0
4077,Nélson Cabral Semedo,4.5,8,29.7,4.3,9.8,9,3.0,2,0
4078,Serge Aurier,0.9,0,0.0,0.0,0.0,18,0.0,0,0
4080,Ben White,2.8,27,3.2,1.5,11.8,4,0.0,6,1
4082,George Baldock,0.7,12,23.3,6.3,11.6,5,28.0,0,0
4083,Terence Kongolo,0.0,0,0.0,0.0,0.0,19,0.0,0,0
4084,Bernardo Fernandes da Silva Junior,0.2,0,0.0,0.0,0.0,4,0.0,0,1
4087,Ben Mee,1.5,29,0.1,3.8,33.8,3,4.0,8,0
4088,Yan Valery,0.0,0,0.0,0.0,0.0,14,0.0,0,1
4090,Oleksandr Zinchenko,0.2,0,0.0,0.0,0.0,11,0.0,0,1
4094,Vladimir Coufal,5.5,31,36.0,6.8,25.8,8,6.0,8,1
4100,Bjorn Engels,-0.5,0,0.0,0.0,0.0,1,0.0,0,0
4101,Maxime Le Marchand,-0.5,0,0.0,0.0,0.0,19,0.0,0,0
4102,Emil Krafth,0.5,0,0.0,0.0,0.0,16,0.0,0,0
4110,Jan Bednarek,2.6,25,0.2,5.2,16.8,14,35.0,6,1
4112,Leif Davis,0.0,0,0.0,0.0,0.0,6,0.0,0,0
4113,Barry Douglas,0.0,0,0.0,0.0,0.0,6,0.0,0,0
4114,Phil Bardsley,0.0,0,0.0,0.0,0.0,3,0.0,0,0
4116,Eric Garcia,0.5,0,0.0,0.0,0.0,11,0.0,0,1
4117,Tyrone Mings,4.3,22,0.7,1.8,15.2,1,2.0,6,0
4119,Thiago Thiago,5.7,24,1.0,8.9,55.0,15,33.0,8,1
4120,Ben Gibson,0.0,0,0.0,0.0,0.0,3,0.0,0,0
4121,Mamadou Sakho,0.2,0,0.0,0.0,0.0,10,0.0,0,1
4122,Alfie Mawson,0.0,0,0.0,0.0,0.0,19,0.0,0,0
4128,Denis Odoi,-0.5,0,0.0,0.0,0.0,19,0.0,0,0
4137,Timothy Castagne,0.0,0,0.0,0.0,0.0,20,0.0,0,1
4140,Sam Woods,0.0,0,0.0,0.0,0.0,10,0.0,0,1
4144,Daniel Amartey,0.0,0,0.0,0.0,0.0,20,0.0,0,1
4146,Teden Mengi,0.0,0,0.0,0.0,0.0,7,0.0,0,0
4147,Paul Dummett,0.0,0,0.0,0.0,0.0,16,0.0,0,0
4148,Benjamin Mendy,0.0,0,0.0,0.0,0.0,11,0.0,0,1
4151,Juan Foyth,0.0,0,0.0,0.0,0.0,18,0.0,0,0
4153,Chris Smalling,0.0,0,0.0,0.0,0.0,7,0.0,0,0
4158,Ben Johnson,0.5,0,0.0,0.0,0.0,8,0.0,0,1
4162,Cedric Kipre,-1.0,0,0.0,0.0,0.0,17,0.0,0,1
4165,Andreas Christensen,0.7,0,0.0,0.0,0.0,15,0.0,0,1
4167,Tariq Lamptey,3.4,24,27.9,8.6,11.6,4,46.0,6,1
4168,Robin Koch,2.5,16,11.5,6.6,34.4,6,20.0,0,0
4171,Fernando Marçal,0.6,5,5.1,0.9,4.2,9,0.0,1,0
4172,César Azpilicueta,2.3,0,0.0,0.0,0.0,15,0.0,0,1
4173,Joachim Andersen,1.5,12,0.6,1.2,7.8,19,4.0,2,0
4174,Matt Targett,4.0,33,12.5,3.0,13.8,1,4.0,11,0
4179,Joseph Gomez,1.8,6,0.3,0.3,2.8,12,0.0,2,0
4183,Scott Dann,2.8,24,0.1,7.1,53.4,10,17.0,8,1
4184,Ainsley Maitland-Niles,0.7,0,0.0,0.0,0.0,2,0.0,0,1
4185,Kieran Gibbs,-1.0,0,0.0,0.0,0.0,17,0.0,0,1
4187,Stuart Dallas,3.5,11,3.7,1.7,7.4,6,6.0,0,0
4189,Sead Kolasinac,0.5,0,0.0,0.0,0.0,2,0.0,0,1
4190,Arthur Masuaku,2.7,25,9.6,4.5,18.4,8,17.0,6,1
4192,DeAndre Yedlin,0.0,0,0.0,0.0,0.0,16,0.0,0,0
4195,Luke Shaw,3.5,30,21.0,5.5,33.8,7,0.0,7,0
4201,Kurt Zouma,7.0,12,0.8,1.8,15.4,15,2.0,2,1
4202,Mason Holgate,0.0,18,0.3,2.2,22.0,13,0.0,0,1
4205,Ben Davies,2.8,0,0.0,0.0,0.0,18,0.0,0,0
4207,Charlie Taylor,4.0,29,15.1,5.2,37.2,3,0.0,8,0
4209,Cyrus Christie,0.0,0,0.0,0.0,0.0,19,0.0,0,0
4212,Willy Boly,4.0,18,11.8,3.7,25.6,9,0.0,2,0
4216,Matthew Clarke,0.0,0,0.0,0.0,0.0,4,0.0,0,1
4223,João Pedro Cavaco Cancelo,6.0,16,26.8,5.0,21.6,11,2.0,3,1
4227,Chris Basham,1.3,8,1.3,1.4,10.2,5,2.0,0,0
4232,Rúben Gonçalo Silva Nascimento Vinagre,0.0,0,0.0,0.0,0.0,9,0.0,0,0
4234,Ricardo Domingos Barbosa Pereira,0.0,0,0.0,0.0,0.0,20,0.0,0,1
4235,Joe Rodon,1.3,0,0.0,0.0,0.0,18,0.0,0,0
4236,Jack Stephens,1.8,29,24.8,4.2,13.0,14,4.0,7,1
4238,Matthew Cash,2.5,25,2.3,2.7,25.0,1,0.0,6,0
4245,Emerson Palmieri dos Santos,0.5,0,0.0,0.0,0.0,15,0.0,0,1
4246,Luke Thomas,0.5,-1,1.0,0.0,0.0,20,0.0,1,1
4247,Federico Fernández,1.2,11,0.6,2.1,20.8,16,0.0,0,0
4250,James Tarkowski,3.8,25,0.5,2.0,15.0,3,4.0,6,0
4254,Rhys Williams,0.0,0,0.0,0.0,0.0,12,0.0,0,0
4257,Nathaniel Clyne,2.2,12,0.6,1.4,13.4,10,0.0,2,1
4259,Lewis Dunk,0.0,0,0.0,0.0,0.0,4,0.0,0,1
4260,Ahmed El Mohamady,-0.3,0,0.0,0.0,0.0,1,0.0,0,0
4261,Ryan Bennett,0.0,0,0.0,0.0,0.0,9,0.0,0,0
4265,Ezri Konsa Ngoyo,2.7,23,0.6,2.9,10.0,1,18.0,6,0
4268,Marcos Alonso,0.5,0,0.0,0.0,0.0,15,0.0,0,1
4274,Jimmy Dunne,0.0,0,0.0,0.0,0.0,3,0.0,0,0
4277,Gabriel Magalhães,3.5,14,0.8,2.7,22.2,2,4.0,1,1
4279,Enda Stevens,0.5,14,0.8,1.2,11.6,5,0.0,0,0
4284,Dan Burn,2.5,22,17.8,4.0,11.6,4,11.0,6,1
4285,Conor Townsend,2.5,10,11.8,2.7,15.4,17,0.0,2,1
4288,Aaron Wan-Bissaka,4.5,6,1.6,1.3,11.6,7,0.0,2,0
4290,Kyle Bartley,-0.8,6,0.8,2.0,17.0,17,2.0,1,1
4292,Harry Maguire,4.5,14,0.2,2.7,19.8,7,7.0,2,0
4293,Jake Vokins,0.0,0,0.0,0.0,0.0,14,0.0,0,1
4295,Eric Bailly,0.0,0,0.0,0.0,0.0,7,0.0,0,0
4301,Ki-Jana Hoever,0.0,0,0.0,0.0,0.0,9,0.0,0,0
4304,Ezgjan Alioski,2.0,9,6.0,3.5,18.2,6,11.0,0,0
4305,Kayne Ramsay,1.1,0,0.0,0.0,0.0,14,0.0,0,1
4309,Timothy Fosu-Mensah,0.0,0,0.0,0.0,0.0,7,0.0,0,0
4319,Ciaran Clark,0.0,0,0.0,0.0,0.0,16,0.0,0,0
4320,Benjamin Chilwell,6.3,30,27.5,15.8,59.2,15,71.0,8,1
4323,Rúben Santos Gato Alves Dias,3.8,13,0.7,1.8,17.2,11,0.0,2,1
4324,Wesley Fofana,4.0,25,12.8,3.0,17.6,20,0.0,7,1
4328,Ahmed El-Sayed Hegazy,0.0,0,0.0,0.0,0.0,17,0.0,0,1
4330,Bobby Thomas,0.0,0,0.0,0.0,0.0,3,0.0,0,0
4337,Ryan Fredericks,0.5,0,0.0,0.0,0.0,8,0.0,0,1
4340,David Luiz Moreira Marinho,1.3,0,0.0,0.0,0.0,2,0.0,0,1
4344,Ryan Inniss,0.0,0,0.0,0.0,0.0,10,0.0,0,1
4348,Phil Jones,0.0,0,0.0,0.0,0.0,7,0.0,0,0
4349,Ryan Sessegnon,0.0,0,0.0,0.0,0.0,18,0.0,0,0
4353,Liam Cooper,-0.2,17,1.0,2.2,17.4,6,4.0,-1,0
4355,Kortney Hause,-0.5,0,0.0,0.0,0.0,1,0.0,0,0
4356,Oliver Casey,0.0,0,0.0,0.0,0.0,6,0.0,0,0
4359,Matthew Lowton,2.2,24,5.2,2.2,16.6,3,0.0,6,0
4366,Héctor Bellerín,4.5,11,3.9,3.5,18.8,2,12.0,1,1
4368,Cédric Soares,0.5,0,0.0,0.0,0.0,2,0.0,0,1
4378,Tosin Adarabioyo,2.3,12,0.3,3.5,16.4,19,18.0,2,0
4380,Jannik Vestergaard,6.5,26,11.0,3.8,22.8,14,4.0,6,1
4381,Martin Kelly,0.0,0,0.0,0.0,0.0,10,0.0,0,1
4392,Frédéric Guilbert,-0.5,0,0.0,0.0,0.0,1,0.0,0,0
4395,James Tomkins,0.0,0,0.0,0.0,0.0,10,0.0,0,1
4396,Shkodran Mustafi,1.0,0,0.0,0.0,0.0,2,0.0,0,1
4397,Lucas Digne,1.5,12,11.4,2.8,8.2,13,8.0,1,1
4400,Andrew Robertson,3.0,13,12.3,2.5,8.4,12,4.0,2,0
4409,Ben Godfrey,0.5,0,0.0,0.0,0.0,13,0.0,0,1
4411,Mohammed Salisu,0.0,0,0.0,0.0,0.0,14,0.0,0,1
4412,Nicolás Otamendi,0.0,0,0.0,0.0,0.0,11,0.0,0,1
4418,Zeze Steven Sessegnon,0.0,0,0.0,0.0,0.0,19,0.0,0,0
4419,Michael Keane,2.8,11,0.3,0.9,8.8,13,0.0,1,1
4424,Aaron Cresswell,3.0,28,64.7,9.8,25.0,8,8.0,6,1
4425,Ryan Bertrand,0.6,0,0.0,0.0,0.0,14,0.0,0,1
4428,Romain Saïss,3.5,0,0.0,0.0,0.0,9,0.0,0,0
4432,Martín Montoya,0.0,0,0.0,0.0,0.0,4,0.0,0,1
4433,Rob Holding,2.0,16,1.3,1.9,14.0,2,4.0,1,1
4435,Jonjoe Kenny,0.5,0,0.0,0.0,0.0,13,0.0,0,1
4436,Calum Chambers,0.1,0,0.0,0.0,0.0,2,0.0,0,1
4438,Matt Doherty,6.0,40,30.6,6.5,34.0,18,0.0,12,0
4440,Phil Jagielka,-0.5,0,0.0,0.0,0.0,5,0.0,0,0
4447,Jonny Evans,2.1,18,3.2,2.3,13.6,20,6.0,5,1
4449,Ola Aina,4.5,10,16.6,3.5,18.6,19,0.0,2,0
4456,Lee Peltier,-1.0,0,0.0,0.0,0.0,13,0.0,0,0
4460,Anthony Driscoll-Glennon,-0.5,0,0.0,0.0,0.0,6,0.0,0,1
4465,Oskar Buur,0.0,0,0.0,0.0,0.0,16,0.0,0,1
4466,Kieran Tierney,4.8,27,5.0,3.0,21.0,10,4.0,6,0
4467,José Diogo Dalot Teixeira,0.0,0,0.0,0.0,0.0,18,0.0,0,1
4468,James Bree,0.0,0,0.0,0.0,0.0,3,0.0,0,1
4469,Branislav Ivanovic,0.2,7,0.2,1.0,5.8,13,4.0,2,0
4471,Max Lowe,1.3,11,2.6,2.9,24.8,19,2.0,2,1
4472,Brandon Williams,1.0,0,0.0,0.0,0.0,18,0.0,0,1
4475,Aymeric Laporte,3.8,15,13.2,3.2,17.2,17,2.0,1,0
4482,William Saliba,0.5,0,0.0,0.0,0.0,10,0.0,0,0
4483,Pascal Struijk,-0.5,0,0.0,0.0,0.0,1,0.0,0,1
4485,Gary Cahill,0.5,0,0.0,0.0,0.0,4,0.0,0,0
4486,Joel Ward,0.5,0,0.0,0.0,0.0,4,0.0,0,0
4488,Toby Alderweireld,5.3,23,0.1,3.2,31.8,12,0.0,6,1
4489,Joe Bryan,-0.2,0,0.0,0.0,0.0,7,0.0,0,1
4493,Luke Ayling,1.5,22,3.8,2.1,7.6,1,10.0,6,1
4496,Neil Taylor,0.0,0,0.0,0.0,0.0,3,0.0,0,1
4498,Tyrick Mitchell,0.5,0,0.0,0.0,0.0,4,0.0,0,0
4499,Neco Williams,0.8,8,11.7,1.9,7.6,9,0.0,1,1
4502,Ethan Ampadu,1.3,11,1.8,2.1,19.4,19,0.0,2,1
4503,Çaglar Söyüncü,0.0,0,0.0,0.0,0.0,11,0.0,0,0
4511,Craig Dawson,0.0,0,0.0,0.0,0.0,15,0.0,0,0
4513,Kyle Walker-Peters,4.3,22,1.8,2.5,22.8,20,0.0,3,0
4515,Rayan Ait Nouri,4.7,17,41.3,6.9,19.4,16,8.0,2,1
4516,Joel Matip,2.8,28,11.0,3.4,13.6,9,9.0,6,1
4520,Fernando Luiz Rosa,0.0,0,0.0,0.0,0.0,17,0.0,0,0
4521,Fabián Balbuena,4.3,25,0.3,1.0,9.8,15,0.0,6,0
4523,Eric Dier,4.7,26,0.0,4.1,33.4,12,8.0,7,1
4527,Trent Alexander-Arnold,0.0,0,0.0,0.0,0.0,9,0.0,0,1
4529,Niels Nkounkou,0.8,0,0.0,0.0,0.0,8,0.0,0,0
4530,Sokratis Papastathopoulos,0.0,0,0.0,0.0,0.0,10,0.0,0,0
4532,John Stones,0.5,0,0.0,0.0,0.0,17,0.0,0,0
4533,Jonathan Castro Otto,0.0,0,0.0,0.0,0.0,16,0.0,0,1
4534,Kelland Watts,0.0,0,0.0,0.0,0.0,5,0.0,0,1
4544,Tim Ream,-0.5,0,0.0,0.0,0.0,7,0.0,0,1
4545,Reece James,5.8,28,11.1,3.5,13.2,14,11.0,8,0
4547,Davinson Sánchez,-0.5,0,0.0,0.0,0.0,12,0.0,0,1
4551,Jamal Lewis,0.8,5,5.0,1.7,11.8,5,0.0,1,1
4552,Japhet Tanganga,-0.4,0,0.0,0.0,0.0,12,0.0,0,1
4553,Patrick van Aanholt,2.8,10,2.1,4.0,14.6,4,23.0,2,0
4554,Jamaal Lascelles,0.8,6,0.1,0.9,9.0,5,0.0,1,1
4559,Issa Diop,0.0,0,0.0,0.0,0.0,15,0.0,0,0
4560,John Egan,0.8,15,11.2,3.7,26.2,19,0.0,2,1
4562,Angelo Ogbonna,3.0,20,0.3,1.4,8.0,15,6.0,6,0
4563,Virgil van Dijk,0.0,0,0.0,0.0,0.0,9,0.0,0,1
4564,Darnell Furlong,0.8,4,0.8,0.9,7.8,13,0.0,2,0
4566,Victor Lindelöf,3.5,26,11.7,2.9,17.4,18,0.0,7,1
4567,Dara O'Shea,-0.5,0,0.0,0.0,0.0,13,0.0,0,0
4569,Yerry Mina,0.8,13,0.0,2.9,28.6,8,0.0,1,0
4570,Nathan Aké,0.0,0,0.0,0.0,0.0,17,0.0,0,0
4571,Nathaniel Phillips,1.2,0,0.0,0.0,0.0,9,0.0,0,1
4574,Jarrad Branthwaite,0.5,0,0.0,0.0,0.0,8,0.0,0,0
4575,Nathan Ferguson,0.0,0,0.0,0.0,0.0,4,0.0,0,0
4576,Javier Manquillo,-0.2,8,11.3,1.6,4.4,5,0.0,1,1
4579,James Justin,2.2,5,2.7,0.7,3.6,11,1.0,0,0
4580,Antonio Rüdiger,2.5,25,1.3,2.7,25.4,14,0.0,6,0
4581,Konstantinos Tsimikas,0.5,0,0.0,0.0,0.0,9,0.0,0,1
4587,Wes Morgan,0.2,0,0.0,0.0,0.0,11,0.0,0,0
4590,Christian Fuchs,2.8,9,0.1,1.5,15.0,11,0.0,1,0
4591,Max Kilman,3.0,13,0.2,4.9,9.8,16,39.0,2,1
4596,Michael Hector,-0.5,0,0.0,0.0,0.0,7,0.0,0,1
4601,Axel Tuanzebe,1.3,0,0.0,0.0,0.0,18,0.0,0,1
4602,Conor Coady,2.0,0,0.0,0.0,0.0,16,0.0,0,1
4607,Fabian Schär,0.8,6,0.3,0.4,3.4,5,0.0,1,1
4611,Florian Lejeune,0.0,0,0.0,0.0,0.0,5,0.0,0,1
4613,Sergio Reguilón,3.5,20,0.8,2.4,21.4,12,2.0,6,1
4614,Cameron Carter-Vickers,0.0,0,0.0,0.0,0.0,12,0.0,0,1
4616,Marcos Rojo,0.0,0,0.0,0.0,0.0,18,0.0,0,1
4625,Jack O'Connell,0.0,0,0.0,0.0,0.0,19,0.0,0,1
4626,Pablo Marí,0.1,0,0.0,0.0,0.0,10,0.0,0,0
4629,Fikayo Tomori,0.5,0,0.0,0.0,0.0,14,0.0,0,0
4634,Kyle Walker,6.2,17,5.5,2.2,16.4,17,0.0,1,0
4638,Filip Benkovic,0.0,0,0.0,0.0,0.0,11,0.0,0,0
4640,Diego Llorente,0.0,0,0.0,0.0,0.0,1,0.0,0,1
4642,Antonee Robinson,2.5,15,37.2,6.5,21.4,7,6.0,0,1
4645,Joël Veltman,3.2,10,0.3,2.3,22.2,2,0.0,1,0
4646,Jayden Bogle,0.0,0,0.0,0.0,0.0,19,0.0,0,1
4647,Kenny Tete,0.0,0,0.0,0.0,0.0,7,0.0,0,1
4651,Adam Webster,2.5,13,0.3,2.3,20.4,2,2.0,2,0
4652,Shane Duffy,0.0,0,0.0,0.0,0.0,2,0.0,0,0
4656,Kevin Long,-0.3,0,0.0,0.0,0.0,6,0.0,0,1
4658,Danny Rose,0.0,0,0.0,0.0,0.0,12,0.0,0,1
4660,Alex Nicolao Telles,3.0,22,5.5,2.0,9.4,18,5.0,6,1
4663,Jack Robinson,0.3,2,0.8,0.3,2.4,19,0.0,1,1
4664,Seamus Coleman,0.0,0,0.0,0.0,0.0,8,0.0,0,0
4666,Oluwasemilogo Adesewo Ibidapo Ajayi,0.8,14,0.6,1.6,15.2,13,0.0,2,0
4672,Erik Pieters,-0.2,1,0.0,0.0,0.0,6,0.0,1,1
4677,Nélson Cabral Semedo,4.0,17,16.8,4.7,23.0,16,7.0,2,1
4678,Serge Aurier,1.0,21,5.1,2.9,24.0,12,0.0,6,1
4680,Ben White,2.8,8,0.4,1.4,13.8,2,0.0,2,0
4682,George Baldock,1.3,20,14.7,5.7,21.4,19,21.0,2,1
4683,Terence Kongolo,0.0,0,0.0,0.0,0.0,7,0.0,0,1
4684,Bernardo Fernandes da Silva Junior,0.2,0,0.0,0.0,0.0,2,0.0,0,0
4687,Ben Mee,3.0,23,0.0,1.4,14.0,6,0.0,6,1
4688,Yan Valery,0.0,0,0.0,0.0,0.0,20,0.0,0,0
4690,Oleksandr Zinchenko,0.5,0,0.0,0.0,0.0,17,0.0,0,0
4695,Vladimir Coufal,5.0,27,43.3,8.1,18.4,15,19.0,6,0
4701,Bjorn Engels,0.0,0,0.0,0.0,0.0,3,0.0,0,1
4702,Maxime Le Marchand,-0.5,0,0.0,0.0,0.0,7,0.0,0,1
4703,Emil Krafth,-0.5,0,0.0,0.0,0.0,5,0.0,0,1
4711,Jan Bednarek,3.0,15,0.2,2.1,21.2,20,0.0,2,0
4713,Leif Davis,-0.5,0,0.0,0.0,0.0,1,0.0,0,1
